NC_061066.1	2245764
NC_061078.1	11677027
NC_061078.1	11694865
NC_061078.1	11714543
NC_061078.1	11715805
NC_061078.1	11716291
NC_061078.1	11745538
NC_061078.1	11766185
NC_061078.1	11785135
NC_061078.1	11794871
NC_061078.1	11854173
NC_061078.1	11879629
NC_061078.1	11885030
NC_061078.1	11908500
NC_061078.1	11908666
NC_061078.1	11908742
NC_061078.1	11973122
NC_061078.1	12001058
NC_061078.1	12001902
NC_061078.1	12004147
NC_061078.1	12022251
NC_061078.1	12064175
NC_061078.1	12093163
NC_061068.1	13709539
NC_061068.1	13709553
NC_061068.1	13709555
NC_061068.1	13709576
NC_061078.1	14736628
NC_061078.1	14920174
NC_061078.1	14924389
NC_061078.1	14938381
NC_061078.1	14963797
NC_061078.1	14967073
NC_061078.1	14971719
NC_061078.1	15011625
NC_061078.1	15089580
NC_061078.1	15121039
NC_061078.1	15133552
NC_061078.1	15136182
NC_061078.1	15136651
NC_061078.1	15162379
NC_061078.1	15191308
NC_061078.1	15197806
NC_061078.1	15211335
NC_061078.1	15212292
NC_061078.1	15213438
NC_061078.1	15215939
NC_061078.1	15230815
NC_061078.1	15230816
NC_061078.1	15232937
NC_061078.1	15235230
NC_061078.1	15239525
NC_061078.1	15239557
NC_061078.1	15280464
NC_061078.1	15280467
NC_061078.1	15280468
NC_061078.1	15297794
NC_061078.1	15341758
NC_061061.1	15382577
NC_061078.1	15401024
NC_061078.1	15406374
NC_061078.1	15414387
NC_061078.1	15441664
NC_061078.1	15474661
NC_061078.1	15479290
NC_061078.1	15479533
NC_061078.1	15501161
NC_061078.1	15552604
NC_061078.1	15560312
NC_061078.1	15562511
NC_061078.1	15578120
NC_061078.1	15586745
NC_061078.1	15603609
NC_061078.1	15603622
NC_061078.1	15637868
NC_061078.1	15665665
NC_061078.1	15687454
NC_061078.1	15687456
NC_061078.1	15690978
NC_061061.1	17182849
