SUPER_10	1348069
SUPER_10	4114828
SUPER_10	12034350
SUPER_10	12034354
SUPER_10	12035905
SUPER_10	12079123
SUPER_10	12294015
SUPER_10	15829208
SUPER_10	15835553
SUPER_10	15835554
SUPER_10	15836688
SUPER_10	15853396
SUPER_10	15855461
SUPER_10	15863997
SUPER_10	15951873
SUPER_10	16225727
SUPER_10	16229973
SUPER_10	16244552
SUPER_10	16269948
SUPER_10	16273224
SUPER_10	16277874
SUPER_10	16321552
SUPER_10	16367231
SUPER_10	16405822
SUPER_10	16415803
SUPER_10	16431028
SUPER_10	16433658
SUPER_10	16434127
SUPER_10	16459838
SUPER_10	16483833
SUPER_10	16488767
SUPER_10	16495263
SUPER_10	16508792
SUPER_10	16510895
SUPER_10	16513396
SUPER_10	16528277
SUPER_10	16528278
SUPER_10	16530399
SUPER_10	16532691
SUPER_10	16536986
SUPER_10	16537018
SUPER_10	16539402
SUPER_10	16541029
SUPER_10	16541490
SUPER_10	16545405
SUPER_10	16550429
SUPER_10	16551912
SUPER_10	16553716
SUPER_10	16554215
SUPER_10	16572651
SUPER_10	16577578
SUPER_10	16577581
SUPER_10	16577582
SUPER_10	16594908
SUPER_10	16607460
SUPER_10	16631715
SUPER_10	16638861
SUPER_10	16651235
SUPER_10	16660934
SUPER_10	16661576
SUPER_10	16664175
SUPER_10	16680780
SUPER_10	16698127
SUPER_10	16701714
SUPER_10	16703477
SUPER_10	16711490
SUPER_10	16712668
SUPER_10	16715326
SUPER_10	16734774
SUPER_10	16735670
SUPER_10	16738192
SUPER_10	16738767
SUPER_10	16739464
SUPER_10	16739465
SUPER_10	16747104
SUPER_10	16752927
SUPER_10	16757211
SUPER_10	16764708
SUPER_10	16768443
SUPER_10	16776380
SUPER_10	16776623
SUPER_10	16778897
SUPER_10	16798251
SUPER_10	16802479
SUPER_10	16802641
SUPER_10	16807333
SUPER_10	16812915
SUPER_10	16813060
SUPER_10	16818188
SUPER_10	16818909
SUPER_10	16824799
SUPER_10	16828170
SUPER_10	16828376
SUPER_10	16831749
SUPER_10	16840675
SUPER_10	16846890
SUPER_10	16847345
SUPER_10	16849164
SUPER_10	16849695
SUPER_10	16850925
SUPER_10	16851991
SUPER_10	16852490
SUPER_10	16856423
SUPER_10	16857442
SUPER_10	16859641
SUPER_10	16862296
SUPER_10	16865008
SUPER_10	16871379
SUPER_10	16874252
SUPER_10	16875250
SUPER_10	16875629
SUPER_10	16900739
SUPER_10	16900752
SUPER_10	16900786
SUPER_10	16903437
SUPER_10	16908685
SUPER_10	16908860
SUPER_10	16914334
SUPER_10	16917076
SUPER_10	16924720
SUPER_10	16926842
SUPER_10	16927880
SUPER_10	16930550
SUPER_10	16946335
SUPER_10	16948480
SUPER_10	16956779
SUPER_10	16957286
SUPER_10	16962363
SUPER_10	16962903
SUPER_10	16973788
SUPER_10	16977570
SUPER_10	16979304
SUPER_10	16982330
SUPER_10	16984612
SUPER_10	16984614
SUPER_10	16985912
SUPER_10	16988136
SUPER_10	17194875
SUPER_10	17228933
SUPER_10	17231861
SUPER_10	17381004
SUPER_10	17381045
SUPER_10	17419283
SUPER_10	17435919
SUPER_10	17437234
SUPER_10	17440050
SUPER_10	17453271
SUPER_10	17453925
SUPER_10	17457847
SUPER_10	17461935
SUPER_10	17462034
SUPER_10	17466307
SUPER_10	17467414
SUPER_10	17472753
SUPER_10	17486367
SUPER_10	17486424
SUPER_10	17493886
SUPER_10	17495034
SUPER_10	17496948
SUPER_10	17497904
SUPER_10	17506397
SUPER_10	17506531
SUPER_10	17513138
SUPER_10	17516309
SUPER_10	17520207
SUPER_10	17522148
SUPER_10	17525341
SUPER_10	17533034
SUPER_10	17534440
SUPER_10	17536891
SUPER_10	17544245
SUPER_10	17546855
SUPER_10	17551391
SUPER_10	17553149
SUPER_10	17553225
SUPER_10	17559777
SUPER_10	17563652
SUPER_10	17567975
SUPER_10	17580976
SUPER_10	17586236
SUPER_10	17588135
SUPER_10	17591246
SUPER_10	17594409
SUPER_10	17600052
SUPER_10	17606638
SUPER_10	17608064
SUPER_10	17608140
SUPER_10	17608306
SUPER_10	17609498
SUPER_10	17615272
SUPER_10	17615703
SUPER_10	17621984
SUPER_10	17625504
SUPER_10	17625661
SUPER_10	17626188
SUPER_10	17630996
SUPER_10	17632690
SUPER_10	17637368
SUPER_10	17638712
SUPER_10	17639417
SUPER_10	17641980
SUPER_10	17642010
SUPER_10	17648354
SUPER_10	17648489
SUPER_10	17648556
SUPER_10	17649745
SUPER_10	17653957
SUPER_10	17655219
SUPER_10	17655307
SUPER_10	17656747
SUPER_10	17656796
SUPER_10	17658466
SUPER_10	17671920
SUPER_10	17671943
SUPER_10	17678358
SUPER_10	17678520
SUPER_10	17679535
SUPER_10	17680502
SUPER_10	17705214
SUPER_10	17707246
SUPER_10	17714906
SUPER_10	17717301
SUPER_10	17734195
SUPER_10	17734379
SUPER_10	17741955
SUPER_10	17742373
SUPER_10	17745550
SUPER_10	17745709
SUPER_10	17748158
SUPER_10	17748265
SUPER_10	17751021
SUPER_10	17751022
SUPER_10	17753946
SUPER_10	17755990
SUPER_10	17756526
SUPER_10	17758184
SUPER_10	17770253
SUPER_10	17774598
SUPER_10	17791055
SUPER_10	17792684
SUPER_10	17793170
SUPER_10	17794432
SUPER_10	17794981
SUPER_10	17810135
SUPER_10	17810473
SUPER_10	17812961
SUPER_10	17816787
SUPER_10	17822143
SUPER_10	17846593
SUPER_10	17847779
